packageId,dateIssued,granuleClass,title
CREC-2023-01-05,2023-01-05,HOUSE,Motion To Adjourn
CREC-2023-01-05,2023-01-05,HOUSE,Announcement By The Clerk
CREC-2023-01-05,2023-01-05,HOUSE,Senate
CREC-2023-01-05,2023-01-05,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2023-01-05,2023-01-05,DAILYDIGEST,Daily Digest/Committee Meetings For 2023-01-06
CREC-2023-01-05,2023-01-05,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2023-01-05,2023-01-05,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2023-01-05,2023-01-05,DAILYDIGEST,Daily Digest/Senate
CREC-2022-12-30,2022-12-30,SENATE,"Adjournment Until Tuesday, January 3, 2003, At 11:30 A.M."
CREC-2022-12-30,2022-12-30,SENATE,Senate
CREC-2022-12-30,2022-12-30,SENATE,Senate
CREC-2022-12-30,2022-12-30,HOUSE,Constitutional Authority Statement For H.R. 9704
CREC-2022-12-30,2022-12-30,HOUSE,Constitutional Authority Statement For H.R. 9703
CREC-2022-12-30,2022-12-30,HOUSE,Constitutional Authority Statement For H.R. 9702
CREC-2022-12-30,2022-12-30,HOUSE,Constitutional Authority Statement For H.R. 9701
CREC-2022-12-30,2022-12-30,HOUSE,Constitutional Authority Statement For H.R. 9700
CREC-2022-12-30,2022-12-30,HOUSE,Constitutional Authority Statement For H.R. 9699
CREC-2022-12-30,2022-12-30,HOUSE,Constitutional Authority Statement
CREC-2022-12-30,2022-12-30,HOUSE,Memorials
CREC-2022-12-30,2022-12-30,HOUSE,Additional Sponsors
CREC-2022-12-30,2022-12-30,HOUSE,Public Bills And Resolutions
CREC-2022-12-30,2022-12-30,HOUSE,Reports Of Committees On Public Bills And Resolutions
CREC-2022-12-30,2022-12-30,HOUSE,"Executive Communications, Etc."
CREC-2022-12-30,2022-12-30,HOUSE,Adjournment
CREC-2022-12-30,2022-12-30,HOUSE,Bills And Joint Resolution Presented To The President
CREC-2022-12-30,2022-12-30,HOUSE,Senate Enrolled Bills Signed
CREC-2022-12-30,2022-12-30,HOUSE,Enrolled Bills Signed
CREC-2022-12-30,2022-12-30,HOUSE,Senate Bills Approved By The President
CREC-2022-12-30,2022-12-30,HOUSE,House Bills And Joint Resolution Approved By The President
CREC-2022-12-30,2022-12-30,HOUSE,Resignation From The House Of Representatives
CREC-2022-12-30,2022-12-30,HOUSE,Announcement By The Speaker Pro Tempore
CREC-2022-12-30,2022-12-30,HOUSE,Communication From The Republican Leader
CREC-2022-12-30,2022-12-30,HOUSE,Pledge Of Allegiance
CREC-2022-12-30,2022-12-30,HOUSE,The Journal
CREC-2022-12-30,2022-12-30,HOUSE,Prayer
CREC-2022-12-30,2022-12-30,HOUSE,Designation Of The Speaker Pro Tempore
CREC-2022-12-30,2022-12-30,HOUSE,House Of Representatives
CREC-2022-12-30,2022-12-30,HOUSE,House Of Representatives
CREC-2022-12-30,2022-12-30,EXTENSIONS,"House Communications Standards Commission Summary Of Final Decisions For The 117Th Congress, Second Session"
CREC-2022-12-30,2022-12-30,EXTENSIONS,In Memory Of Onassis ``Oni'' Tamayo Yumul
CREC-2022-12-30,2022-12-30,EXTENSIONS,Honoring Courtney Stevens' Service To Mississippi
CREC-2022-12-30,2022-12-30,EXTENSIONS,Honoring Houston Pritchett
CREC-2022-12-30,2022-12-30,EXTENSIONS,Personal Explanation
CREC-2022-12-30,2022-12-30,EXTENSIONS,Personal Explanation
CREC-2022-12-30,2022-12-30,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2022-12-30,2022-12-30,DAILYDIGEST,Daily Digest/Committee Meetings For 2023-01-03
CREC-2022-12-30,2022-12-30,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2022-12-30,2022-12-30,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2022-12-30,2022-12-30,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2022-12-30,2022-12-30,DAILYDIGEST,Daily Digest/Senate
CREC-2022-12-22,2022-12-22,SENATE,Confirmations
CREC-2022-12-22,2022-12-22,SENATE,Discharged Nomination
CREC-2022-12-22,2022-12-22,SENATE,Adjournment Until 11 A.M. Tomorrow
CREC-2022-12-22,2022-12-22,SENATE,"Orders For Friday, December 23, 2022, Through Tuesday, January 3, 2023"
CREC-2022-12-22,2022-12-22,SENATE,Rick Boucher Amphitheater
CREC-2022-12-22,2022-12-22,SENATE,Fission For The Future Act Of 2021
CREC-2022-12-22,2022-12-22,SENATE,Amending The Alaska Native Claims Settlement Act
CREC-2022-12-22,2022-12-22,SENATE,Land Grant-Mercedes Traditional Use Recognition And Consultation Act
CREC-2022-12-22,2022-12-22,SENATE,Root And Stem Project Authorization Act Of 2022
CREC-2022-12-22,2022-12-22,SENATE,Supply Chain Disruptions Relief Act
CREC-2022-12-22,2022-12-22,SENATE,Save Our Seas 2.0 Amendments Act
CREC-2022-12-22,2022-12-22,SENATE,Sami'S Law
CREC-2022-12-22,2022-12-22,SENATE,Appointment
CREC-2022-12-22,2022-12-22,SENATE,National Day Of Remembrance For The Workers Of The Nuclear Weapons Program Of The United States
CREC-2022-12-22,2022-12-22,SENATE,Justice For The Living Victims Of Lockerbie Act
CREC-2022-12-22,2022-12-22,SENATE,Legislative Session
CREC-2022-12-22,2022-12-22,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-22,2022-12-22,SENATE,Providing For A Correction In The Enrollment Of H.R. 4373
CREC-2022-12-22,2022-12-22,SENATE,"Making Appropriations For The Department Of State, Foreign Operations, And Related Programs For The Fiscal Year Ending September 30, 2022"
CREC-2022-12-22,2022-12-22,SENATE,Providing For A Correction In The Enrollment Of H.R. 2617
CREC-2022-12-22,2022-12-22,SENATE,Tribute To Anna Taylor And Reggie Babin
CREC-2022-12-22,2022-12-22,SENATE,Text Of Senate Amendment 6628
CREC-2022-12-22,2022-12-22,SENATE,Text Of Senate Amendment 6627
CREC-2022-12-22,2022-12-22,SENATE,Text Of Senate Amendment 6626
CREC-2022-12-22,2022-12-22,SENATE,Text Of Senate Amendment 6625
CREC-2022-12-22,2022-12-22,SENATE,Text Of Senate Amendment 6624
CREC-2022-12-22,2022-12-22,SENATE,Text Of Senate Amendment 6623
CREC-2022-12-22,2022-12-22,SENATE,Text Of Senate Amendment 6622
CREC-2022-12-22,2022-12-22,SENATE,Text Of Amendments
CREC-2022-12-22,2022-12-22,SENATE,Amendments Submitted And Proposed
CREC-2022-12-22,2022-12-22,SENATE,Senate Concurrent Resolution 52--Providing For A Correction In The Enrollment Of H.R. 4373
CREC-2022-12-22,2022-12-22,SENATE,Submitted Resolutions
CREC-2022-12-22,2022-12-22,SENATE,Additional Cosponsors
CREC-2022-12-22,2022-12-22,SENATE,Submission Of Concurrent And Senate Resolutions
CREC-2022-12-22,2022-12-22,SENATE,Introduction Of Bills And Joint Resolutions
CREC-2022-12-22,2022-12-22,SENATE,Reports Of Committees
CREC-2022-12-22,2022-12-22,SENATE,Messages From The House
CREC-2022-12-22,2022-12-22,SENATE,Remembering John P. Connelly
CREC-2022-12-22,2022-12-22,SENATE,Additional Statements
CREC-2022-12-22,2022-12-22,SENATE,Tribute To Dr. William Finlayson
CREC-2022-12-22,2022-12-22,SENATE,Tribute To Retiring Senators
CREC-2022-12-22,2022-12-22,SENATE,Iran
CREC-2022-12-22,2022-12-22,SENATE,Enhancing Transparency On International Agreements And Non-Binding Instruments
CREC-2022-12-22,2022-12-22,SENATE,Pregnant Workers Fairness Act
CREC-2022-12-22,2022-12-22,SENATE,Pregnant Workers Fairness Act
CREC-2022-12-22,2022-12-22,SENATE,Omnibus
CREC-2022-12-22,2022-12-22,SENATE,Disaster Relief
CREC-2022-12-22,2022-12-22,SENATE,Tribute To Nancy Pelosi
CREC-2022-12-22,2022-12-22,SENATE,Recognizing Higher Education In Vermont
CREC-2022-12-22,2022-12-22,SENATE,Recognizing Center For Civilians In Conflict
CREC-2022-12-22,2022-12-22,SENATE,Cybersecurity And Assured Microelectronics
CREC-2022-12-22,2022-12-22,SENATE,"Agriculture, Nutrition, And Forestry"
CREC-2022-12-22,2022-12-22,SENATE,Immigration Policy
CREC-2022-12-22,2022-12-22,SENATE,Shireen Abu Akleh
CREC-2022-12-22,2022-12-22,SENATE,Morning Business
CREC-2022-12-22,2022-12-22,SENATE,"Agriculture, Rural Development, Food And Drug Administration, And Related Agencies Appropriations Act, 2023--Continued"
CREC-2022-12-22,2022-12-22,SENATE,"Making Emergency Supplemental Appropriations For Disaster Relief For The Fiscal Year Ending September 30, 2023"
CREC-2022-12-22,2022-12-22,SENATE,Legislative Session
CREC-2022-12-22,2022-12-22,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-22,2022-12-22,SENATE,Conclusion Of Morning Business
CREC-2022-12-22,2022-12-22,SENATE,Reservation Of Leader Time
CREC-2022-12-22,2022-12-22,SENATE,Business Before The Senate
CREC-2022-12-22,2022-12-22,SENATE,Recognition Of The Majority Leader
CREC-2022-12-22,2022-12-22,SENATE,Pledge Of Allegiance
CREC-2022-12-22,2022-12-22,SENATE,Prayer
CREC-2022-12-22,2022-12-22,SENATE,Senate
CREC-2022-12-22,2022-12-22,SENATE,Senate
CREC-2022-12-22,2022-12-22,HOUSE,Presidential Tax Filings And Audit Transparency Act Of 2022
CREC-2022-12-22,2022-12-22,HOUSE,The Psychology Of Consensus
CREC-2022-12-22,2022-12-22,HOUSE,Paying Tribute To Congressman Bob Gibbs
CREC-2022-12-22,2022-12-22,HOUSE,Congratulating Congressman James Langevin
CREC-2022-12-22,2022-12-22,HOUSE,American Energy Dominance
CREC-2022-12-22,2022-12-22,HOUSE,Farewell To Congress
CREC-2022-12-22,2022-12-22,HOUSE,Recognizing Chief Jerry Brooks
CREC-2022-12-22,2022-12-22,HOUSE,Honoring The Legacy Of Lupe Fraga
CREC-2022-12-22,2022-12-22,HOUSE,Announcement By The Speaker
CREC-2022-12-22,2022-12-22,HOUSE,Pledge Of Allegiance
CREC-2022-12-22,2022-12-22,HOUSE,The Journal
CREC-2022-12-22,2022-12-22,HOUSE,Prayer
CREC-2022-12-22,2022-12-22,HOUSE,House Of Representatives
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9680
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9679
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9678
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9677
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9676
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9675
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9674
CREC-2022-12-22,2022-12-22,HOUSE,"Petitions, Etc."
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9673
CREC-2022-12-22,2022-12-22,HOUSE,Additional Sponsors
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9689
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9688
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9687
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9686
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9685
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9684
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9683
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9682
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9681
CREC-2022-12-22,2022-12-22,HOUSE,Constitutional Authority Statement For H.R. 9672
CREC-2022-12-27,2022-12-27,SENATE,"Adjournment Until Friday, December 30, 2022, At 9:30 A.M."
CREC-2022-12-27,2022-12-27,SENATE,Appointment Of Acting President Pro Tempore
CREC-2022-12-27,2022-12-27,SENATE,Senate
CREC-2022-12-27,2022-12-27,SENATE,Senate
CREC-2022-12-27,2022-12-27,HOUSE,Additional Sponsors
CREC-2022-12-27,2022-12-27,HOUSE,Constitutional Authority Statement For H.R. 9698
CREC-2022-12-27,2022-12-27,HOUSE,Constitutional Authority Statement For H.R. 9697
CREC-2022-12-27,2022-12-27,HOUSE,Constitutional Authority Statement For H.R. 9696
CREC-2022-12-27,2022-12-27,HOUSE,Constitutional Authority Statement For H.R. 9695
CREC-2022-12-27,2022-12-27,HOUSE,Constitutional Authority Statement
CREC-2022-12-27,2022-12-27,HOUSE,Public Bills And Resolutions
CREC-2022-12-27,2022-12-27,HOUSE,Reports Of Committees On Public Bills And Resolutions
CREC-2022-12-27,2022-12-27,HOUSE,Adjournment
CREC-2022-12-27,2022-12-27,HOUSE,Announcement By The Speaker Pro Tempore
CREC-2022-12-27,2022-12-27,HOUSE,Communication From The Sergeant At Arms
CREC-2022-12-27,2022-12-27,HOUSE,Appointment Of Individuals To The United States-China Economic And Security Review Commission
CREC-2022-12-27,2022-12-27,HOUSE,Pledge Of Allegiance
CREC-2022-12-27,2022-12-27,HOUSE,The Journal
CREC-2022-12-27,2022-12-27,HOUSE,Prayer
CREC-2022-12-27,2022-12-27,HOUSE,Designation Of The Speaker Pro Tempore
CREC-2022-12-27,2022-12-27,HOUSE,"Executive Communications, Etc."
CREC-2022-12-27,2022-12-27,HOUSE,House Of Representatives
CREC-2022-12-27,2022-12-27,HOUSE,House Of Representatives
CREC-2022-12-27,2022-12-27,EXTENSIONS,"Providing For Consideration Of The Senate Amendment To House Amendment To Senate Amendment To H.R. 2617, Agriculture, Rural Development, Food And Drug Administration, And Related Agencies..."
CREC-2022-12-27,2022-12-27,EXTENSIONS,Emmett Till And Mamie Till-Mobley Congressional Gold Medal Act Of 2021
CREC-2022-12-27,2022-12-27,EXTENSIONS,Personal Explanation
CREC-2022-12-27,2022-12-27,EXTENSIONS,Personal Explanation
CREC-2022-12-27,2022-12-27,EXTENSIONS,"Providing For Consideration Of The Senate Amendment To House Amendment To Senate Amendment To H.R. 2617, Agriculture, Rural Development, Food And Drug Administration, And Related Agencies..."
CREC-2022-12-27,2022-12-27,EXTENSIONS,Honoring The Retirement Of Richard Miller From The Committee On Education And Labor
CREC-2022-12-27,2022-12-27,EXTENSIONS,"Providing For Consideration Of The Senate Amendment To House Amendment To Senate Amendment To H.R. 2617, Agriculture, Rural Development, Food And Drug Administration, And Related Agencies..."
CREC-2022-12-27,2022-12-27,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2022-12-27,2022-12-27,DAILYDIGEST,Daily Digest/Committee Meetings For 2022-12-30
CREC-2022-12-27,2022-12-27,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2022-12-27,2022-12-27,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2022-12-27,2022-12-27,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2022-12-27,2022-12-27,DAILYDIGEST,Daily Digest/Senate
CREC-2022-12-23,2022-12-23,SENATE,"Adjournment Until Tuesday, December 27, 2022, At 5:30 P.M."
CREC-2022-12-23,2022-12-23,SENATE,Senate
CREC-2022-12-23,2022-12-23,SENATE,Senate
CREC-2022-12-23,2022-12-23,HOUSE,Constitutional Authority Statement For H.R. 9694
CREC-2022-12-23,2022-12-23,HOUSE,Constitutional Authority Statement For H.R. 9693
CREC-2022-12-23,2022-12-23,HOUSE,Constitutional Authority Statement For H.R. 9692
CREC-2022-12-23,2022-12-23,HOUSE,Constitutional Authority Statement For H.R. 9691
CREC-2022-12-23,2022-12-23,HOUSE,Constitutional Authority Statement For H.R. 9690
CREC-2022-12-23,2022-12-23,HOUSE,Constitutional Authority Statement
CREC-2022-12-23,2022-12-23,HOUSE,Private Bills And Resolutions
CREC-2022-12-23,2022-12-23,HOUSE,Memorials
CREC-2022-12-23,2022-12-23,HOUSE,Additional Sponsors
CREC-2022-12-23,2022-12-23,HOUSE,Constitutional Authority Statement For H.J. Res. 106
CREC-2022-12-23,2022-12-23,HOUSE,Public Bills And Resolutions
CREC-2022-12-23,2022-12-23,HOUSE,Reports Of Committees On Public Bills And Resolutions
CREC-2022-12-23,2022-12-23,HOUSE,"Executive Communications, Etc."
CREC-2022-12-23,2022-12-23,HOUSE,Adjournment
CREC-2022-12-23,2022-12-23,HOUSE,Enrolled Bills Signed
CREC-2022-12-23,2022-12-23,HOUSE,Announcement By The Speaker Pro Tempore
CREC-2022-12-23,2022-12-23,HOUSE,"Agriculture, Rural Development, Food And Drug Administration, And Related Agencies Appropriations Act, 2023"
CREC-2022-12-23,2022-12-23,HOUSE,Providing For A Correction In The Enrollment Of H.R. 4373
CREC-2022-12-23,2022-12-23,HOUSE,Motion To Adjourn
CREC-2022-12-23,2022-12-23,HOUSE,"Department Of State, Foreign Operations, And Related Programs Appropriations Act, 2022"
CREC-2022-12-23,2022-12-23,HOUSE,Sami'S Law
CREC-2022-12-23,2022-12-23,HOUSE,Providing For A Correction In The Enrollment Of H.R. 2617
CREC-2022-12-23,2022-12-23,HOUSE,"Condemning The Atrocities That Occurred In Atlanta, Georgia, In 1906, In Which White Supremacist Mobs Brutalized, Terrorized, And Killed Dozens Of Black Americans, And Reaffirming The Commitment Of..."
CREC-2022-12-23,2022-12-23,HOUSE,Promoting Awareness Of Motorcyclist Profiling And Encouraging Collaboration And Communication With The Motorcycle Community And Law Enforcement Officials To Prevent Instances Of Profiling
CREC-2022-12-23,2022-12-23,HOUSE,"Providing For Consideration Of The Senate Amendment To House Amendment To Senate Amendment To H.R. 2617, Agriculture, Rural Development, Food And Drug Administration, And Related Agencies..."
CREC-2022-12-23,2022-12-23,HOUSE,"Report On Resolution Providing For Consideration Of Senate Amendment To House Amendment To Senate Amendment To H.R. 2617, Agriculture, Rural Development, Food And Drug Administration, And Related..."
CREC-2022-12-23,2022-12-23,HOUSE,After Recess
CREC-2022-12-23,2022-12-23,HOUSE,Recess
CREC-2022-12-23,2022-12-23,HOUSE,Support The Omnibus
CREC-2022-12-23,2022-12-23,HOUSE,Congratulating Tyson Bagent And The Shepherd University Rams
CREC-2022-12-23,2022-12-23,HOUSE,Message From The Senate
CREC-2022-12-23,2022-12-23,HOUSE,Funding The U.S. Government
CREC-2022-12-23,2022-12-23,HOUSE,Reckless And Bloated Spending Bill Will Cost Americans
CREC-2022-12-23,2022-12-23,HOUSE,Farewell To Congress
CREC-2022-12-23,2022-12-23,HOUSE,Energy And Water
CREC-2022-12-23,2022-12-23,HOUSE,Recognizing Don Mcsparran For His Service
CREC-2022-12-23,2022-12-23,HOUSE,Recognizing Madison Seiler
CREC-2022-12-23,2022-12-23,HOUSE,Remembering The Life And Legacy Of Franco Harris
CREC-2022-12-23,2022-12-23,HOUSE,Government Is Working For The American People.
CREC-2022-12-23,2022-12-23,HOUSE,President Zelenskyy Is A Symbol Of Freedom
CREC-2022-12-23,2022-12-23,HOUSE,Celebrating Key Democrat Accomplishments
CREC-2022-12-23,2022-12-23,HOUSE,Communication From The Clerk Of The House
CREC-2022-12-23,2022-12-23,HOUSE,Pledge Of Allegiance
CREC-2022-12-23,2022-12-23,HOUSE,The Journal
CREC-2022-12-23,2022-12-23,HOUSE,Prayer
CREC-2022-12-23,2022-12-23,HOUSE,Designation Of The Speaker Pro Tempore
CREC-2022-12-23,2022-12-23,HOUSE,House Of Representatives
CREC-2022-12-23,2022-12-23,HOUSE,House Of Representatives
CREC-2022-12-23,2022-12-23,EXTENSIONS,"Childhood Cancer Survivorship, Treatment, Access, And Research Reauthorization Act Of 2022"
CREC-2022-12-23,2022-12-23,EXTENSIONS,Introduction Of Justice For Journalists Act Of 2022
CREC-2022-12-23,2022-12-23,EXTENSIONS,Personal Explanation
CREC-2022-12-23,2022-12-23,EXTENSIONS,Honoring The Life And Legacy Of Former Monroe County Commissioner Sylvia Murphy
CREC-2022-12-23,2022-12-23,EXTENSIONS,Introduction Of Blocked Rail Crossings Safety Improvement Act Of 2022
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing The Work And Achievements Of Dr. Robert Eichorn
CREC-2022-12-23,2022-12-23,EXTENSIONS,Personal Explanation
CREC-2022-12-23,2022-12-23,EXTENSIONS,Personal Explanation
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing The 2022 Excellence In Sales Honorees Presented By The Institute For Excellence In Sales & Business Development
CREC-2022-12-23,2022-12-23,EXTENSIONS,Supporting The Cherokee Nation'S 1835 Treaty Of New Echota
CREC-2022-12-23,2022-12-23,EXTENSIONS,Honoring Linda Cohen On Her Retirement
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing The Service Of Sewa International Usa
CREC-2022-12-23,2022-12-23,EXTENSIONS,Declaring Archived Records Of The Select Committee On The Modernization Of Congress To Be Available For Public Use
CREC-2022-12-23,2022-12-23,EXTENSIONS,Supporting Fy23 Omnibus
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing The Career Of Lt. Col. Dan Wagner
CREC-2022-12-23,2022-12-23,EXTENSIONS,Honoring James Holmes
CREC-2022-12-23,2022-12-23,EXTENSIONS,"Recognizing The African American Veterans Monument In Buffalo, New York"
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing The 2022 Prince William County Arts Council'S Seefeldt Awardees
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing Lt. Col. Eric Van De Hey
CREC-2022-12-23,2022-12-23,EXTENSIONS,Personal Explanation
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing The Work Of Colonel Peter J. Weina
CREC-2022-12-23,2022-12-23,EXTENSIONS,Honoring Mr. Billy Johnson
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing Nicole Damasco For Her Distinguished Public Service
CREC-2022-12-23,2022-12-23,EXTENSIONS,Recognizing The 2022 Lords And Ladies Of Fairfax
CREC-2022-12-23,2022-12-23,EXTENSIONS,Final Farewell
CREC-2022-12-23,2022-12-23,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2022-12-23,2022-12-23,DAILYDIGEST,Daily Digest/Committee Meetings For 2022-12-27
CREC-2022-12-23,2022-12-23,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2022-12-23,2022-12-23,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2022-12-23,2022-12-23,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2022-12-23,2022-12-23,DAILYDIGEST,Daily Digest/Senate
CREC-2022-12-21,2022-12-21,SENATE,Text Of Amendments
CREC-2022-12-21,2022-12-21,SENATE,Amendments Submitted And Proposed
CREC-2022-12-21,2022-12-21,SENATE,"Senate Resolution 877--Designating The Week Of September 18 Through September 24, 2022, As ``Community School Coordinators Appreciation Week''"
CREC-2022-12-21,2022-12-21,SENATE,Submitted Resolutions
CREC-2022-12-21,2022-12-21,SENATE,Statements On Introduced Bills And Joint Resolutions
CREC-2022-12-21,2022-12-21,SENATE,Additional Cosponsors
CREC-2022-12-21,2022-12-21,SENATE,Submission Of Concurrent And Senate Resolutions
CREC-2022-12-21,2022-12-21,SENATE,Introduction Of Bills And Joint Resolutions
CREC-2022-12-21,2022-12-21,SENATE,Reports Of Committees
CREC-2022-12-21,2022-12-21,SENATE,Enrolled Bill Presented
CREC-2022-12-21,2022-12-21,SENATE,Messages From The House
CREC-2022-12-21,2022-12-21,SENATE,Tribute To James W. Rane
CREC-2022-12-21,2022-12-21,SENATE,Remembering Will Raap
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Beth Pearce
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Jim Condos
CREC-2022-12-21,2022-12-21,SENATE,Recognizing Cottingham Hardware
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Dr. Daniel Simmons
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Mandy Carter
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Kornisha Mcgill Brown
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Silas Brown Iv And Recognizing Jones Elementary School
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Bob Stoll
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Peter Courtney
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Kate Brown
CREC-2022-12-21,2022-12-21,SENATE,Additional Statements
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Mary Ann Ullrich
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Dr. Kenneth Katzman
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Carl Sosebee
CREC-2022-12-21,2022-12-21,SENATE,50Th Anniversary Of The Ghazal Family'S Immigration
CREC-2022-12-21,2022-12-21,SENATE,Remembering Judy Reardon
CREC-2022-12-21,2022-12-21,SENATE,Recognizing Budget Committee Staff
CREC-2022-12-21,2022-12-21,SENATE,Recognizing Help Committee Staff
CREC-2022-12-21,2022-12-21,SENATE,"175Th Anniversary Of The U.S. Army Corps Of Engineers, Baltimore District"
CREC-2022-12-21,2022-12-21,SENATE,National Defense Authorization Act
CREC-2022-12-21,2022-12-21,SENATE,Gao Ruling
CREC-2022-12-21,2022-12-21,SENATE,Unclaimed Savings Bond Act
CREC-2022-12-21,2022-12-21,SENATE,Electoral Count Reform And Presidential Transition Improvement Act
CREC-2022-12-21,2022-12-21,SENATE,Horseracing Integrity And Safety Act
CREC-2022-12-21,2022-12-21,SENATE,Tribute To Roy Blunt
CREC-2022-12-21,2022-12-21,SENATE,Tribute To James M. Inhofe
CREC-2022-12-21,2022-12-21,SENATE,Recognizing The East St. Louis Flyers' 2022 Football Team
CREC-2022-12-21,2022-12-21,SENATE,Lake Champlain
CREC-2022-12-21,2022-12-21,SENATE,Community And Economic Development
CREC-2022-12-21,2022-12-21,SENATE,Casework
CREC-2022-12-21,2022-12-21,SENATE,Recognizing Vermont'S Caring For Veterans
CREC-2022-12-21,2022-12-21,SENATE,Rana Ayyub
CREC-2022-12-21,2022-12-21,SENATE,Recognizing The Vermont National Guard
CREC-2022-12-21,2022-12-21,SENATE,Morning Business
CREC-2022-12-21,2022-12-21,SENATE,Legislative Session
CREC-2022-12-21,2022-12-21,SENATE,Executive Session
CREC-2022-12-21,2022-12-21,SENATE,Orbital Sustainability Act Of 2022
CREC-2022-12-21,2022-12-21,SENATE,Legislative Session
CREC-2022-12-21,2022-12-21,SENATE,Executive Session
CREC-2022-12-21,2022-12-21,SENATE,Recess Subject To The Call Of The Chair
CREC-2022-12-21,2022-12-21,SENATE,"Commemorating The 50Th Anniversary Of The Coastal Zone Management Act Of 1972, Commonly Known As The ``Coastal Zone Management Act''"
CREC-2022-12-21,2022-12-21,SENATE,"Authorizing The Printing Of A Revised And Updated Version Of The House Document Entitled ``Black Americans In Congress, 1870-1989''"
CREC-2022-12-21,2022-12-21,SENATE,Reaffirming The Partnership Between The United States And The Dominican Republic
CREC-2022-12-21,2022-12-21,SENATE,"Agriculture, Rural Development, Food And Drug Administration, And Related Agencies Appropriations Act, 2023--Continued"
CREC-2022-12-21,2022-12-21,SENATE,Legislative Session
CREC-2022-12-21,2022-12-21,SENATE,Executive Session
CREC-2022-12-21,2022-12-21,SENATE,"For The Relief Of Arpita Kurdekar, Girish Kurdekar, And Vandana Kurdekar"
CREC-2022-12-21,2022-12-21,SENATE,"Agriculture, Rural Development, Food And Drug Administration, And Related Agencies Appropriations Act, 2023--Continued"
CREC-2022-12-21,2022-12-21,SENATE,Legislative Session
